source_id,label,n_obs,t_span,period_d
4685932057285011200,CEP,136,971.395,1.7267235088913344
4685932190411151104,CEP,120,971.395,1.3608708423325775
4685940406703325824,CEP,138,971.395,4.0892012833244875
4685941776790674048,CEP,138,971.469,4.336298075523318
4685941776790687616,ECL,92,971.395,0.8655997232380012
4685942296489247232,CEP,145,971.469,2.3833300919233023
4685945801184063104,CEP,110,971.219,5.954471915828606
4685946454019060352,CEP,122,971.145,3.2840143882741373
4685947622250807808,CEP,118,971.218,5.106053578511217
4685950023072251392,CEP,125,971.321,1.2746867439238334
4685954597279466752,CEP,144,971.395,7.533676038399588
4685954730357117056,CEP,138,971.395,15.510620414091507
4685958200689142528,CEP,134,971.395,5.721315890856226
4685966691909401856,CEP,132,971.395,6.091933102921728
4685979576815327232,CEP,124,971.395,3.9701285280276335
4685979920412445824,CEP,126,971.395,4.6668296771605515
4685981500960256768,CEP,137,971.395,4.252524216712732
4685981810197713152,CEP,126,971.395,5.67827789933691
4686206694608113408,CEP,131,972.72,1.2661463319970796
4686400277378629760,CEP,135,972.22,3.0085838679760646
4686433120988953728,RR,139,972.471,0.5851093509811932
4687131345234477184,CEP,133,971.896,1.4288920588467329
4687166602632743296,CEP,119,972.147,1.4384301551438796
4687188485474904064,CEP,134,971.971,1.005291136032869
4687195670972354688,CEP,117,946.401,15.963591276200912
4687197522093495680,CEP,127,971.719,1.704773996177359
4687198522830622464,CEP,117,971.72,2.4394591418871134
4687203298835199744,CEP,129,971.72,3.789395699227883
4687231164585784960,CEP,134,971.971,2.9925684218604394
4687233020012126336,CEP,143,971.72,4.006315963835888
4687234974201739392,CEP,125,971.897,1.5148628933973467
4687244594939996416,CEP,142,971.72,1.5094905842719728
4687246317230795136,CEP,132,971.72,3.9880090155083376
4687250543478540800,CEP,138,971.72,1.7935544030029367
4687252261465427968,CEP,135,971.72,3.4168580915567293
4687255594359565056,CEP,147,971.971,3.4081452838608146
4687335785692073344,RR,121,971.971,0.5637841250605956
4687431825466740096,CEP,87,971.72,3.515846321500323
4687445775513769984,CEP,130,971.721,7.272865037465467
4687456839349522432,CEP,131,971.72,2.1003199519708597
4687463913149006592,CEP,136,971.647,1.2934213414136368
4687503568604998016,CEP,113,946.475,2.4892132254534127
4687521607458230656,CEP,113,946.652,2.268733449926795
4687540432318375808,CEP,130,971.471,2.610806884067805
4687625133328712064,CEP,117,946.976,4.235106582092127
4687637880792394624,CEP,108,971.471,3.056592682112148
4687638155670185600,CEP,133,971.647,6.064306026940862
4687638842864136576,CEP,151,971.722,1.8850743004461414
4687640144240939264,CEP,139,971.722,2.950116135094674
4688080842241643008,RR,109,972.223,0.5169995605441081
4688441829954582656,CEP,130,970.716,3.3838590729592433
4688473750152182656,CEP,144,970.716,4.416268384567358
4688478315694409728,RR,126,970.716,0.5870071433858954
4688489349473373312,CEP,132,970.642,4.183855287181142
4688722067975996544,CEP,136,970.643,1.2940705892488036
4688846656420994688,CEP,153,971.218,17.462227201665435
4688847687212985472,CEP,137,971.218,2.315845992465747
4688855589954845824,CEP,139,971.07,1.7813127770942534
4688856169783695360,ECL,78,930.013,0.7274174440730112
4688857303646165248,CEP,126,945.65,6.0115013798140975
4688857853379012224,CEP,131,971.144,2.2434027311334743
4688858441812234240,CEP,133,971.144,7.331713155045389
4688865343799178112,CEP,140,971.144,1.998459058484692
4688881565910327424,CEP,118,970.893,13.720696003650525
4688911733746320128,RR,114,970.717,0.6180570356466026
4688928020278765440,CEP,130,970.968,1.6963621401953535
4688930184942354816,CEP,125,970.968,1.0640992105523097
4688938156402600064,CEP,129,970.718,1.9997743726114294
4688955782964714880,CEP,131,945.724,23.967958351458314
4688963891864278400,CEP,124,945.974,2.365217814256386
4688973134636611072,CEP,129,970.968,1.2202997829057385
4688973409514460928,CEP,129,970.968,3.2830868562972606
4688977395246198656,CEP,121,970.969,9.558569207568208
4688978219879716480,CEP,127,970.969,5.802393243821369
4689006497893831424,CEP,70,971.219,1.5037893243092524
4689013266819712128,CEP,145,971.22,12.624988401502396
4689013782215848064,CEP,128,971.22,14.593564189285809
4689015053525949952,CEP,139,971.22,3.552656786299251
4689023982779777792,CEP,122,970.969,1.2438944377410406
4689043361630672768,CEP,135,970.969,6.6468351386009665
4689057453426565248,CEP,132,971.145,2.4267959296901727
4689082398598438272,CEP,127,971.146,5.146964227590443
4689151938369427968,RR,131,970.644,0.5890400215529563
4689281612020345600,CEP,131,971.146,1.1935974476034408
4689311023961193472,RR,130,970.719,0.6305292390111253
4689342188256966656,ECL,125,970.72,0.5124349472441996
4689678711807969536,RR,122,969.715,0.5395040843848615
4690051063999137152,RR,115,970.469,0.5934714154233814
4690101607172434944,RR,134,970.469,0.6353060885963402
4690246918801239808,RR,136,945.399,0.5851357807804248
4690348138295786496,RR,115,969.969,0.5828740071111296
4690506609725545216,CEP,135,971.22,7.417199354286814
4690514409387546880,CEP,131,971.47,29.112808981706138
4690527431730368256,CEP,144,971.397,2.2744686852439595
4690530317948478720,CEP,129,971.22,1.2674865240530648
4690532443936483840,CEP,129,971.397,1.8342627596377576
4690560795028822912,CEP,139,971.471,1.928293499366725
4690566979781567360,CEP,142,971.471,14.562950711564598
4690567323379709312,CEP,140,971.323,4.4818325889165616
4690568938286609920,CEP,152,971.471,6.490364611160852
4690573301975819904,CEP,132,971.22,6.84062594328447
4690574951243417088,CEP,137,971.22,2.2949728900960356
4690599965132170880,CEP,120,971.147,1.2581365709780377
4690615701894132864,CEP,144,971.471,2.9601034731125653
4690645560489479680,CEP,133,971.471,3.0315269654429726
4690659888500311680,CEP,132,971.472,3.618292317263719
4690711874784408448,CEP,135,971.472,2.988285145646194
4691971842092053504,RR,140,970.722,0.5622926886195668
4692095296632763008,RR,127,970.9,0.5709030322135916
4695297628543579904,RS,130,974.406,
4704160035859961728,RR,87,970.473,0.36428298231605627
4704513425770380032,RR,137,969.973,0.3685053177381734
4705872525221030656,RR,128,970.403,0.35282872636089196
4714773449805417728,RR,166,1004.761,0.6071814946805727
4719749216660916736,RR,171,997.936,0.30967739408545797
4726865294571851136,RR,164,995.181,0.6299042197214365
4748194651919919232,RR,157,979.678,0.6134910571849119
4755846733157564928,RR,101,941.041,0.5940919552309251
4756187689145320576,RR,112,940.293,0.4953265741136224
4756205998581130112,RR,112,913.227,0.6057014904957017
4757176356261792512,RR,127,940.368,0.5123493236108473
4757866329858467840,RR,110,939.62,0.31930159222195703
4764162446973154304,RS,94,938.802,
4764879358617943808,RR,109,941.799,0.559006669233966
4795472724201174400,LPV,115,919.143,235.2907408397281
4821858254489623424,RS,146,952.97,
4852571015866786944,RS,149,949.687,
4871322568203636224,RS,152,952.036,
4875325993119769856,RS,166,953.22,
4894078026492980480,RR,206,953.297,0.6349597499063814
4949568694718803968,RR,194,977.859,0.5499646191280883
4957271804463951232,RR,211,978.435,0.5641482190882635
4960052641168727936,RR,252,984.687,0.4962505404500107
4976641076178706432,RR,304,956.218,0.644462518262089
5003215859901438080,RR,206,928.513,0.34878443968946693
5013802816847917440,RR,232,982.187,0.6093533213227681
5027824373241286656,RR,185,926.513,0.4638744608261405
5036039236928671360,RR,192,920.264,0.5893156777659179
5058466250480476288,RR,260,949.519,0.2836549421302415
5062224071990419584,DSCT|GDOR|SXPHE,213,949.684,
5100549680076006144,RS,201,903.516,
5100920520435187200,ECL,245,903.517,0.6755180085214526
5113616688575801984,RS,95,906.35,
5165094895275384832,RR,92,907.781,0.32835442812395155
5181286647102748288,RS,62,909.536,
5194573351772452096,RR,140,979.466,0.554313360221663
5196008278871574784,ECL,123,980.964,9.884807769337689
5206143031598894720,LPV,121,984.641,
5222353818721605760,RR,110,946.103,0.34854346105385026
5222617838951092864,RS,124,985.647,
5222739816023412992,RR,121,985.896,0.5397574143370462
5223116570552985088,RS,108,908.073,
5225664001556797952,ECL,125,983.387,0.32390756475473165
5230506869236405760,DSCT|GDOR|SXPHE,87,985.464,0.07651269658715901
5231146888092641664,RS,134,985.212,
5231430115416933248,ECL,109,908.147,0.5681829384958671
5233966997991068416,RS,129,985.958,
5235324173306416384,ECL,117,986.886,1.8613591350201675
5235607331912524288,ECL,133,986.634,0.8172699796863502
5236019202101267200,LPV,179,950.59,54.145210042143354
5236303563293981184,DSCT|GDOR|SXPHE,142,987.385,
5236402622411342208,ECL,106,987.709,0.3133159037405493
5236709695401519104,RS,99,950.592,
5237406545247540608,CEP,147,988.136,3.1169076647488057
5237787629094875776,RS,143,986.462,
5238313397505100288,ECL,124,943.903,0.34464318780443187
5238373527039663616,LPV,139,987.462,408.79534754455375
5238398820103913344,ECL,133,987.211,1.192682534072125
5239651335670356480,ECL,128,988.64,0.5045819877466867
5239878350456440320,ECL,98,988.464,0.309901135668327
5240285856969625344,LPV,138,988.213,208.0721269913289
5241260024279944064,RS,126,952.275,
5242078610685736192,DSCT|GDOR|SXPHE,125,989.89,
5242088403212116864,CEP,142,989.964,4.759590717812372
5242474537909516672,DSCT|GDOR|SXPHE,133,985.143,
5243401082618275200,RS,124,985.468,
5244636418298193280,RS,110,949.1,
5245549287835512448,ECL,105,987.893,0.4410602952254551
5246037677148822912,DSCT|GDOR|SXPHE,121,909.903,
5247160003636963968,DSCT|GDOR|SXPHE,127,986.72,
5248536278657657344,DSCT|GDOR|SXPHE,129,987.647,0.09715184590765626
5249782476324232064,RS,113,988.72,
5250390227059710464,ECL,118,988.222,0.33900615248775906
5250570718764627328,RR,141,989.399,0.6248302125393247
5250876318593330176,DSCT|GDOR|SXPHE,138,989.898,0.09000866643376854
5252294134543322624,ECL,117,989.217,0.31683548595125516
5252665086578196096,RS,137,988.718,
5252981883378763904,DSCT|GDOR|SXPHE,120,989.218,
5253661725170126720,CEP,127,989.466,4.632427892719991
5253785832539069184,ECL,138,989.393,1.1557304448686423
5253875717619475200,CEP,120,989.642,4.2306941700661085
5254374311804662272,DSCT|GDOR|SXPHE,139,953.354,
5254512193075687168,CEP,131,990.467,5.573158215277816
5254653759541047424,CEP,128,989.718,4.239346128468057
5254660837647740672,CEP,133,989.718,15.778990430242384
5254916611530412672,CEP,125,990.219,4.3116261826810875
5255147955647154048,CEP,130,990.217,4.571291858197153
5255216468969556736,CEP,149,990.468,5.022706050206657
5255220656517219840,CEP,123,990.394,5.345891010231648
5255407337310156672,DSCT|GDOR|SXPHE,142,954.357,
5255452962709784064,CEP,123,990.821,4.314723873166993
5256443622685803904,DSCT|GDOR|SXPHE,112,952.783,
5256997402912497536,DSCT|GDOR|SXPHE,148,990.972,0.05234884069164392
5257515165489248896,RS,141,951.99,
5258138524178465664,DSCT|GDOR|SXPHE,136,990.645,
5258574068224211200,CEP,133,991.646,4.932464288647911
5259436394575561344,CEP,172,996.976,1.6314081795507662
5261543436787893376,RR,87,980.65,0.5193563634753022
5261561063335550208,CEP,99,904.56,5.700811662237213
5261840648526579840,RR,119,980.975,
5265541364147466112,RS,121,982.477,
5265947560697058304,RR,120,981.404,0.602055588270681
5266348092148695680,RR,100,951.989,0.5421834801900173
5267139882255499520,DSCT|GDOR|SXPHE,88,983.403,
5272343080518897792,DSCT|GDOR|SXPHE,108,909.252,
5275325677606436352,RR,187,994.985,0.33845029074006516
5277495014048236544,DSCT|GDOR|SXPHE,170,1003.166,0.11451859461604573
5280966928168742016,RR,186,988.233,0.5444384709478018
5281293105167049728,RS,209,995.487,
5281744214170706432,RR,262,992.236,0.577872523238473
5282829771450063872,RR,136,982.482,0.4945120961126253
5282939108444968960,ECL,94,982.658,0.8628741650379367
5290200901701582336,DSCT|GDOR|SXPHE,187,1007.993,
5293903885062009344,ECL,132,947.799,1.0998066859206677
5294046100020039808,RR,114,911.082,0.685017368167024
5294293318337526656,DSCT|GDOR|SXPHE,97,910.906,
5294335855693462400,RS,115,947.621,
5295938153374734592,DSCT|GDOR|SXPHE,84,912.337,
5299179685466893184,RS,170,994.727,
5299276167615164928,RS,145,994.977,
5301353557382042880,ECL,169,999.484,1.5101542395547836
5302096552363916416,RR,154,1005.49,0.3811979449219313
5302546252621608832,ECL,161,1006.74,0.40689144360463275
5302688192702919424,ECL,144,1007.49,0.3503455011348873
5302964822957127808,DSCT|GDOR|SXPHE,167,1009.742,0.04615159662342794
5303748121921244032,DSCT|GDOR|SXPHE,147,1004.235,
5304144770731370496,DSCT|GDOR|SXPHE,154,1006.989,
5304921988025110656,RS,160,1010.491,
5305010567425440256,ECL,156,1010.491,0.3734008336692632
5306389595529158912,DSCT|GDOR|SXPHE,138,999.907,
5306926913127776000,DSCT|GDOR|SXPHE,155,1004.984,0.06314323845607595
5307276450419276160,LPV,172,1004.234,384.6891312588335
5308978533094308480,RS,163,1006.235,
5309976992739113472,DSCT|GDOR|SXPHE,149,1006.663,
5310614091018873088,ECL,142,969.255,0.4918655780928966
5310642025484526208,CEP,158,1008.488,2.404085403428265
5310654669868648960,RS,179,1008.738,
5311409896910828800,CEP,178,1013.242,3.8057805268140794
5311414672914201600,RS,174,1013.492,
5311549019495912832,ECL,162,1011.49,0.3527481513248104
5311791358723455872,DSCT|GDOR|SXPHE,171,1013.492,
5312795693863645440,CEP,165,1010.413,3.5557712949692424
5313283533433607936,CEP,164,971.683,2.831864539819533
5314821269152310656,DSCT|GDOR|SXPHE,162,974.258,
5316627285726082176,CEP,158,1013.745,13.432363611596086
5317737582003069696,RS,128,1016.924,
5319424134062173824,RS,130,950.799,
5321972424063484288,DSCT|GDOR|SXPHE,116,953.052,
5322029564301457408,ECL,110,914.595,0.26729885778711715
5323283626048464128,RS,153,976.01,
5323839566610513792,CEP,148,1014.994,6.255661998356016
5324101761463348736,ECL,142,1016.495,0.5929336355220297
5324857710066836992,ECL,125,954.051,0.3960227897079216
5326224166803072384,CEP,173,1016.493,5.190129233640175
5327934388425548672,DSCT|GDOR|SXPHE,116,954.228,
5328188753568895232,RS,124,954.127,
5328537504911262976,CEP,124,955.053,4.501914914681086
5329405672431387648,CEP,150,954.63,3.670656547111276
5329974119937794048,CEP,150,955.631,3.1395841969604574
5332350576922369792,ECL,135,987.708,2.8481408492134026
5332409533883163008,CEP,122,951.767,1.6512992224589813
5332420327171977856,DSCT|GDOR|SXPHE,142,987.883,
5332724406528007680,DSCT|GDOR|SXPHE,150,988.458,
5332743892799736448,ECL,68,988.634,0.3117744147492209
5332855699431220736,CEP,141,952.592,5.5299172572226105
5332903665629642752,RS,139,988.708,
5332969017843328000,CEP,150,988.708,4.496396185109546
5333133669673918208,CEP,85,988.885,
5333301791909485312,ECL,148,989.459,2.756478997429154
5333340824575196800,CEP,148,989.385,3.335355125629411
5333573371260953344,DSCT|GDOR|SXPHE,160,910.655,
5334109481941893120,DSCT|GDOR|SXPHE,145,989.46,0.11903967348932229
5334662437558816384,LPV,149,989.708,453.9189957056748
5334823550370722176,LPV,136,989.635,
5335378735018855680,LPV,155,990.385,
5335715013789253504,RS,148,990.21,
5335756795236471552,DSCT|GDOR|SXPHE,136,990.46,
5337106754963947008,CEP,127,989.713,2.430441759559453
5337154102688596608,LPV,115,857.946,
5337173447223001856,ECL,141,989.963,1.682049758353055
5337764640889249536,CEP,120,990.713,10.71525547633743
5338131431105558528,CEP,145,990.464,5.555355175937535
5338131529834231680,CEP,159,990.464,5.49499926903446
5338438297925480320,CEP,146,954.603,4.677203721087122
5339062305102552192,ECL,82,990.888,0.4054939047466734
5339353297757401344,DSCT|GDOR|SXPHE,149,990.963,0.0614217597351735
5339643397022503552,RS,141,991.638,
5340055335886768640,ECL,127,992.213,0.45623978767150447
5340088282578869376,ECL,148,956.852,0.6362402542298451
5340716279838730624,DSCT|GDOR|SXPHE,142,991.964,0.09950307053044756
5341585473819353600,ECL,153,956.096,0.3538042349404304
5341863551511349120,DSCT|GDOR|SXPHE,178,991.885,0.08711690602484608
5342080120936297984,RS,160,992.209,
5342215498304714496,DSCT|GDOR|SXPHE,155,957.348,
5342486390484891904,RS,150,991.711,
5344090990249120768,DSCT|GDOR|SXPHE,174,958.847,
5344549246075577344,DSCT|GDOR|SXPHE,172,993.96,
5344911741319819520,ECL,158,993.712,1.7950719072383716
5346003006617013120,RS,173,992.713,
5346084542273281792,DSCT|GDOR|SXPHE,140,957.352,
5347187111916368512,RS,133,992.965,
5347520882410622208,DSCT|GDOR|SXPHE,160,993.641,
5348312496419646592,DSCT|GDOR|SXPHE,164,959.104,
5350402358805536128,RS,143,990.716,
5350412735447052416,DSCT|GDOR|SXPHE,131,954.354,
5350441185301295104,CEP,156,990.715,3.8864054520798326
5350844156323309952,CEP,136,991.141,3.384952751075447
5350940054358900224,RS,138,991.466,
5350977643913585280,CEP,125,991.466,4.8601193562826746
5351287225114385024,ECL,81,991.967,0.22726677394413322
5351382500390593024,ECL,128,991.967,0.44459531211360803
5351454827627440512,CEP,154,991.218,6.662281913311352
5353338948197347328,RS,170,992.966,
5354903999912306816,CEP,167,994.222,2.91823913436317
5355150599751671680,CEP,140,995.974,9.889520911847345
5356341439574963712,RS,177,999.727,
5356689125769320960,RS,171,999.976,
5357130510969818112,RS,157,997.473,
5357991737801903104,DSCT|GDOR|SXPHE,182,1000.725,
5359309227607922816,DSCT|GDOR|SXPHE,162,993.216,
5360638502800975616,RS,163,996.896,
5362390810794576128,ECL,162,997.719,0.5672920118936272
5369015815025452416,RS,208,995.21,
5370007544458228480,RS,181,995.388,
5371143163866544768,ECL,272,996.387,0.48238876704992556
5373137716623956480,DSCT|GDOR|SXPHE,190,995.464,0.0864941819707839
5373372599793435520,RS,214,995.714,
5375639174291049984,DSCT|GDOR|SXPHE,141,997.214,
5376785209004430464,RS,180,998.893,
5377691000431613952,DSCT|GDOR|SXPHE,224,997.463,
5378575415794367488,RR,224,997.713,0.4672316434636563
5383190860667336192,RS,213,1001.645,
5386259047864934400,RS,219,1004.219,
5386657208515749888,RS,197,999.72,
5389392415485710592,RS,171,1003.722,
5391616139096664576,DSCT|GDOR|SXPHE,259,1007.477,
5391674005193712128,RR,242,1007.403,0.5988626023440474
5394891519812292864,RR,167,1009.477,0.45244642247148764
5396036420654816896,RR,144,1003.72,0.5960656786120849
5396403898056137984,RR,151,1005.472,0.6123081724570126
5405614777549964544,ECL,155,1006.483,1.1058582320112562
5405692812830325248,RS,161,1006.983,
5406283284929725056,RS,191,1008.734,
5408034836999496320,ECL,107,965.502,0.4505857478448898
5408418742655437568,RS,167,1009.483,
5411353064316001536,RS,156,1013.738,
5412511159295098368,DSCT|GDOR|SXPHE,182,1017.242,0.0741595020232422
5413458388563152896,RS,180,1008.232,
5413574868080291456,RR,156,1007.981,0.6059933250002165
5414154138895096704,ECL,154,1009.482,0.5023566578528953
5415098722470316544,CEP,194,1011.911,7.778420700244201
5416224553654467968,RS,201,1010.658,
5416242111480387968,ECL,203,1010.982,2.9741396122340613
5419105171041261952,ECL,166,1016.916,0.6005688043116535
5430738210222859648,RS,179,878.633,
5431005696484532864,RR,170,877.384,0.596246021103688
5431752440977771648,RS,180,1021.671,
5435363718198117504,RS,308,1023.17,
5435764936863774720,RR,179,868.464,0.3635561814203594
5438264332951998848,DSCT|GDOR|SXPHE,193,872.813,
5464442605295709056,DSCT|GDOR|SXPHE,126,900.378,
5469580245174224128,DSCT|GDOR|SXPHE,115,1024.166,
5476565197733564160,RR,106,913.377,0.6050380242833158
5476703392600388096,RR,109,941.616,0.538916279069468
5478004016072383360,RR,112,942.295,0.41779886805728317
5478063763361626752,RR,93,879.582,0.5528906898864995
5485223649937988480,DSCT|GDOR|SXPHE,106,945.878,
5485759936734742272,DSCT|GDOR|SXPHE,120,915.635,0.07448640415852217
5486545121178717952,RR,103,946.3,0.5647382479632727
5488615059196419456,DSCT|GDOR|SXPHE,131,949.627,
5488709136160801408,DSCT|GDOR|SXPHE,108,949.803,
5491506362459393792,DSCT|GDOR|SXPHE,112,912.084,
5492683832037649408,ECL,96,949.63,0.30767590125951966
5503710804088360320,RR,106,947.057,0.5533403000234955
5507172719528694144,ECL,129,949.738,0.3182485869077891
5508544222845095680,DSCT|GDOR|SXPHE,109,948.385,
5510842648824553856,RS,139,920.327,
5512216007567583744,DSCT|GDOR|SXPHE,121,950.891,
5515592122444221568,DSCT|GDOR|SXPHE,122,915.096,
5517357422718541440,DSCT|GDOR|SXPHE,102,914.093,
5518867159568906624,DSCT|GDOR|SXPHE,109,915.171,
5519861423017907840,CEP,135,916.026,3.0060595113314807
5519897023996018304,ECL,60,915.924,0.3395506417171999
5521137101325930624,CEP,131,953.887,2.3422045999747034
5521362432490496128,DSCT|GDOR|SXPHE,128,954.638,
5522534374444924672,CEP,141,956.236,6.350501895363444
5524866266801248768,CEP,139,956.311,4.163301149249253
5526460455586332928,DSCT|GDOR|SXPHE,142,955.739,
5527113599856279808,DSCT|GDOR|SXPHE,140,954.887,
5529778781680572544,ECL,144,883.054,0.8527552118415588
5530925641025198976,RS,133,951.812,
5531158634413708800,DSCT|GDOR|SXPHE,130,952.636,
5532254847506254720,RS,112,952.814,
5532425752844395392,DSCT|GDOR|SXPHE,108,952.565,
5532735437169143936,DSCT|GDOR|SXPHE,121,953.489,
5533268730374253056,ECL,125,954.138,0.2588620779284618
5533354771457757952,DSCT|GDOR|SXPHE,110,921.154,
5533838728367007872,ECL,107,953.389,0.5123347481182909
5533891676715590144,DSCT|GDOR|SXPHE,149,953.39,
5534489085195118976,ECL,123,884.369,0.27465598434075633
5534678686531734784,DSCT|GDOR|SXPHE,132,954.641,
5535048706549304192,DSCT|GDOR|SXPHE,122,951.639,
5535209235246466432,DSCT|GDOR|SXPHE,135,951.639,0.08856623010330159
5535668521873064320,DSCT|GDOR|SXPHE,134,953.141,
5536204568148028416,DSCT|GDOR|SXPHE,127,952.391,
5536905472451720448,LPV,151,952.893,
5537437528703847040,ECL,107,887.438,0.2975281800921523
5537805555857168512,DSCT|GDOR|SXPHE,136,917.429,
5540101168641011840,CEP,149,917.931,4.563611101085157
5540236752170562816,CEP,149,918.108,3.1567270480462684
5540422122959807232,CEP,157,918.108,3.9611182364976707
5541873577084914048,ECL,128,883.554,0.5366367792905186
5541997413887868800,DSCT|GDOR|SXPHE,149,918.433,
5542907427250606208,DSCT|GDOR|SXPHE,148,918.86,
5543100911241299712,DSCT|GDOR|SXPHE,126,918.786,
5545823027155734656,DSCT|GDOR|SXPHE,161,919.111,0.07697391351982436
5546004171696424704,ECL,167,918.934,0.9443650492885345
5546487097821723008,DSCT|GDOR|SXPHE,145,919.111,
5547060110872615040,ECL,154,919.687,0.8466752025504329
5547283590918823680,DSCT|GDOR|SXPHE,160,920.116,0.05886076620942337
5547868599822031488,DSCT|GDOR|SXPHE,145,919.864,
5555847171576073600,DSCT|GDOR|SXPHE,136,947.14,
5558228060928552832,RS,120,914.342,
5561778109096779264,RR,146,951.396,0.5370713554425133
5563096144362358912,DSCT|GDOR|SXPHE,140,948.569,
5564238949260010880,DSCT|GDOR|SXPHE,106,950.394,
5564610691567430400,DSCT|GDOR|SXPHE,142,950.647,
5564697449907484160,DSCT|GDOR|SXPHE,136,950.646,
5565684433391593728,RS,137,950.398,
5574451595512740224,RS,134,952.971,
5579808897200708736,RS,149,951.154,
5580561822147272320,DSCT|GDOR|SXPHE,120,949.401,
5583988377119593088,DSCT|GDOR|SXPHE,156,954.807,
5585508932980519680,ECL,145,953.397,0.40971014224564
5586182559952229760,DSCT|GDOR|SXPHE,138,952.823,
5586630232983286400,DSCT|GDOR|SXPHE,143,917.678,0.07912880209729482
5589546206539679360,DSCT|GDOR|SXPHE,149,953.075,
5589821737281239040,DSCT|GDOR|SXPHE,126,952.9,
5590577376645988992,DSCT|GDOR|SXPHE,139,952.652,
5591182382921071872,DSCT|GDOR|SXPHE,146,918.106,0.10270200426106839
5591922040707274496,DSCT|GDOR|SXPHE,149,918.859,
5592280107847248256,DSCT|GDOR|SXPHE,144,918.859,
5592622640077256960,DSCT|GDOR|SXPHE,145,890.12,
5592874874918781056,DSCT|GDOR|SXPHE,142,918.682,
5593318287343265664,DSCT|GDOR|SXPHE,147,890.621,
5594091823824942464,CEP,161,919.111,4.403072965358121
5594857088221710464,ECL,140,919.361,0.5996265221692016
5596621628284985344,DSCT|GDOR|SXPHE,178,920.366,0.057704414942093184
5596892765284859136,DSCT|GDOR|SXPHE,162,919.938,
5597617790127361024,DSCT|GDOR|SXPHE,180,920.942,
5597639746001215488,RS,189,920.691,
5598469396243003520,DSCT|GDOR|SXPHE,160,919.361,0.11139198142605042
5599681058043329664,ECL,144,919.789,0.6120162050852848
5599773485755391360,DSCT|GDOR|SXPHE,139,886.628,
5600062275047332352,LPV,177,886.703,
5600279226740838272,DSCT|GDOR|SXPHE,166,920.115,
5600768921735237376,ECL,194,920.691,1.0195123935901937
5600862552021758592,DSCT|GDOR|SXPHE,180,889.882,
5600969135929081088,DSCT|GDOR|SXPHE,176,920.942,
5601669559194782976,DSCT|GDOR|SXPHE,168,857.644,0.11616617682960993
5601762394898898944,ECL,182,920.69,2.883459248233333
5601792670136451072,DSCT|GDOR|SXPHE,192,920.867,
5603152525494959744,RS,138,917.929,
5603270104519497856,RR,147,925.415,0.48770017209455035
5604677101444931456,DSCT|GDOR|SXPHE,165,952.907,
5605326603583348480,DSCT|GDOR|SXPHE,162,919.11,0.09059371465338911
5605574680894831232,DSCT|GDOR|SXPHE,178,919.109,
5605698066717703296,RS,167,919.36,
5606742808920248320,DSCT|GDOR|SXPHE,158,892.121,
5606847262525032576,DSCT|GDOR|SXPHE,169,919.611,
5606848705633967360,DSCT|GDOR|SXPHE,158,919.685,
5608064726830423936,RS,152,952.91,
5609258624657857408,DSCT|GDOR|SXPHE,164,918.932,
5609511207399518336,DSCT|GDOR|SXPHE,169,919.434,0.0634408463528846
5609646374305000320,DSCT|GDOR|SXPHE,162,919.359,0.08136518282661172
5611393090270224896,ECL,169,920.289,2.9808058640576816
5611602615960047488,DSCT|GDOR|SXPHE,178,919.686,
5611798500828709120,DSCT|GDOR|SXPHE,168,919.686,
5611860898112345088,DSCT|GDOR|SXPHE,164,919.686,0.0689113150646799
5611901683122097024,LPV,177,920.039,810.6798260848121
5611944113094713600,CEP,167,919.937,4.711989721226333
5612402648104897280,RR,161,920.364,0.5357594124916435
5612446284973545472,RS,178,920.365,
5612712057550285312,DSCT|GDOR|SXPHE,162,919.937,
5612952197761027840,DSCT|GDOR|SXPHE,184,920.113,
5613375028701902976,CEP,198,920.792,2.8717444535119556
5613564621430610560,CEP,189,920.615,7.4196785241738
5614647541617446016,DSCT|GDOR|SXPHE,232,892.059,
5616130129962210048,CEP,173,920.364,2.825655289312868
5616508258884496384,DSCT|GDOR|SXPHE,178,856.891,
5616838249809284096,DSCT|GDOR|SXPHE,190,920.615,
5617347220615538048,ECL,206,920.689,1.6168875128362608
5618354751226656640,CEP,354,921.368,3.5443687754533992
5618820561888148224,DSCT|GDOR|SXPHE,145,921.694,
5620288448579633920,DSCT|GDOR|SXPHE,188,922.121,
5620400182140135168,CEP,144,922.446,4.285339940447236
5621296322780848896,DSCT|GDOR|SXPHE,142,879.557,
5621815842025416448,DSCT|GDOR|SXPHE,148,918.685,
5626130527510163456,ECL,133,919.112,0.6184404173311857
5626209348747296256,ECL,138,882.881,1.1651895741944018
5627759801882522368,ECL,189,920.191,4.327563117162397
5632274327902229248,DSCT|GDOR|SXPHE,184,877.393,
5634282620253939968,RS,219,921.446,
5636964329111142784,RS,151,878.647,
5640358487152411520,DSCT|GDOR|SXPHE,187,884.812,
5640627008508060672,RR,187,885.137,0.6033897383030669
5642151859336931584,DSCT|GDOR|SXPHE,218,921.297,0.10448460150765497
5643055554810561408,ECL,90,885.633,0.4261518347843325
5643075380388308608,DSCT|GDOR|SXPHE,179,920.19,0.04735985029143849
5643544459537742976,DSCT|GDOR|SXPHE,179,886.459,
5643955711244132480,DSCT|GDOR|SXPHE,195,920.869,0.09040629171520534
